trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
11162,37,1998-10-07,VYDAJ,PREVOD NA UCET,97,32469,POJISTNE,YZ,89609831.0
11173,37,1998-08-17,VYBER,VYBER,24004,22770,,,
11175,37,1998-03-29,VYBER,VYBER,17651,61742,,,
11181,37,1997-12-30,VYDAJ,VYBER,7200,55272,,,
11189,37,1998-01-19,VYDAJ,VYBER,2700,22887,,,
11190,37,1998-01-12,VYDAJ,VYBER,2400,44187,,,
11193,37,1998-01-08,VYDAJ,VYBER,3900,49171,,,
11194,37,1998-01-13,VYDAJ,VYBER,4500,39687,,,
11201,37,1998-09-26,VYDAJ,VYBER,11400,37786,,,
11202,37,1998-05-11,VYDAJ,VYBER,3900,48770,,,
11204,37,1998-03-31,VYDAJ,VYBER,6300,55687,,,
11205,37,1998-10-04,VYDAJ,VYBER,2100,35766,,,
11217,37,1997-11-30,VYDAJ,VYBER,15,69652,SLUZBY,,
11218,37,1997-12-31,VYDAJ,VYBER,15,55485,SLUZBY,,
11219,37,1998-01-31,VYDAJ,VYBER,15,23018,SLUZBY,,
11220,37,1998-02-28,VYDAJ,VYBER,15,17178,SLUZBY,,
11221,37,1998-03-31,VYDAJ,VYBER,15,55672,SLUZBY,,
11222,37,1998-04-30,VYDAJ,VYBER,15,57668,SLUZBY,,
11223,37,1998-05-31,VYDAJ,VYBER,15,39473,SLUZBY,,
11224,37,1998-06-30,VYDAJ,VYBER,15,14465,SLUZBY,,
11225,37,1998-07-31,VYDAJ,VYBER,15,9087,SLUZBY,,
11226,37,1998-08-31,VYDAJ,VYBER,15,15527,SLUZBY,,
11227,37,1998-09-30,VYDAJ,VYBER,15,37866,SLUZBY,,
11230,37,1997-09-17,VYDAJ,VYBER,42400,41570,,,
11231,37,1997-09-17,VYDAJ,VYBER,18400,83970,,,
11232,37,1997-10-17,VYDAJ,VYBER,7000,34858,,,
11233,37,1997-11-16,VYDAJ,VYBER,3100,32070,,,
11234,37,1997-12-16,VYDAJ,VYBER,18700,41454,,,
11235,37,1998-01-15,VYDAJ,VYBER,9600,25587,,,
11236,37,1998-02-14,PRIJEM,VKLAD,4600,17120,,,
11237,37,1998-03-16,VYDAJ,VYBER,43200,52778,,,
11238,37,1998-04-15,VYDAJ,VYBER,16400,28474,,,
11239,37,1998-05-15,VYDAJ,VYBER,28500,44386,,,
11240,37,1998-06-14,VYDAJ,VYBER,13100,21375,,,
11241,37,1998-07-14,VYDAJ,VYBER,1800,15252,,,
11242,37,1998-09-12,VYDAJ,VYBER,4300,6229,,,
11243,37,1998-10-12,VYDAJ,VYBER,11200,16368,,,
3531675,37,1997-08-31,PRIJEM,,85,56235,UROK,,
3531676,37,1997-09-30,PRIJEM,,288,41858,UROK,,
3531677,37,1997-10-31,PRIJEM,,350,35208,UROK,,
3531678,37,1997-11-30,PRIJEM,,184,69667,UROK,,
3531679,37,1997-12-31,PRIJEM,,227,55499,UROK,,
3531680,37,1998-01-31,PRIJEM,,146,23033,UROK,,
3531681,37,1998-02-28,PRIJEM,,72,17192,UROK,,
3531682,37,1998-03-31,PRIJEM,,245,61987,UROK,,
3531683,37,1998-04-30,PRIJEM,,184,57683,UROK,,
3531684,37,1998-05-31,PRIJEM,,202,39488,UROK,,
3531685,37,1998-06-30,PRIJEM,,104,14480,UROK,,
3531686,37,1998-07-31,PRIJEM,,50,9101,UROK,,
3531687,37,1998-08-31,PRIJEM,,72,15542,UROK,,
3531688,37,1998-08-31,VYDAJ,VYBER,0,15542,SANKC. UROK,,
3531689,37,1998-09-30,PRIJEM,,94,37880,UROK,,
3531693,38,1997-08-31,PRIJEM,,48,14989,UROK,,
3531694,38,1997-09-30,PRIJEM,,128,35558,UROK,,
3531695,38,1997-10-31,PRIJEM,,184,46883,UROK,,
3531696,38,1997-11-30,PRIJEM,,205,50229,UROK,,
3531697,38,1997-12-31,PRIJEM,,201,47561,UROK,,
3531698,38,1998-01-31,PRIJEM,,118,22330,UROK,,
3531699,38,1998-02-28,PRIJEM,,113,26894,UROK,,
3531700,38,1998-03-31,PRIJEM,,117,29466,UROK,,
11261,38,1997-08-08,PRIJEM,VKLAD,1100,14941,,,
11269,38,1997-08-08,PRIJEM,PREVOD Z UCTU,13841,13841,,YZ,66502475.0
11270,38,1997-09-08,PRIJEM,PREVOD Z UCTU,13841,35430,,YZ,66502475.0
11271,38,1997-10-08,PRIJEM,PREVOD Z UCTU,13841,46699,,YZ,66502475.0
11272,38,1997-11-08,PRIJEM,PREVOD Z UCTU,13841,50024,,YZ,66502475.0
11273,38,1997-12-08,PRIJEM,PREVOD Z UCTU,20762,55991,,YZ,66502475.0
11274,38,1998-01-08,PRIJEM,PREVOD Z UCTU,13841,33743,,YZ,66502475.0
11275,38,1998-02-08,PRIJEM,PREVOD Z UCTU,13841,29512,,YZ,66502475.0
11276,38,1998-03-08,PRIJEM,PREVOD Z UCTU,13841,29580,,YZ,66502475.0
11277,38,1998-04-08,PRIJEM,PREVOD Z UCTU,13841,37648,,YZ,66502475.0
11297,38,1997-12-08,VYDAJ,VYBER,1800,54191,,,0.0
11298,38,1998-01-13,VYDAJ,VYBER,1700,25512,,,0.0
11299,38,1998-02-07,VYDAJ,VYBER,1500,15671,,,0.0
11300,38,1998-02-25,VYDAJ,VYBER,2500,26781,,,0.0
11301,38,1998-04-06,VYDAJ,VYBER,2500,30708,,,0.0
11322,38,1998-01-07,VYDAJ,PREVOD NA UCET,6901,19902,SIPO,EF,2692229.0
11323,38,1998-02-07,VYDAJ,PREVOD NA UCET,6901,17171,SIPO,EF,2692229.0
11324,38,1998-03-07,VYDAJ,PREVOD NA UCET,6901,15739,SIPO,EF,2692229.0
11325,38,1998-04-07,VYDAJ,PREVOD NA UCET,6901,23807,SIPO,EF,2692229.0
11345,38,1997-12-10,VYDAJ,PREVOD NA UCET,231,47360, ,KL,83435654.0
11346,38,1998-01-10,VYDAJ,PREVOD NA UCET,231,33512, ,KL,83435654.0
11347,38,1998-02-10,VYDAJ,PREVOD NA UCET,231,29281, ,KL,83435654.0
11348,38,1998-03-10,VYDAJ,PREVOD NA UCET,231,29349, ,KL,83435654.0
11349,38,1998-04-10,VYDAJ,PREVOD NA UCET,231,37417, ,KL,83435654.0
11370,38,1998-01-05,VYDAJ,PREVOD NA UCET,228,26803,POJISTNE,OP,64685678.0
11371,38,1998-02-05,VYDAJ,PREVOD NA UCET,228,24072,POJISTNE,OP,64685678.0
11372,38,1998-03-05,VYDAJ,PREVOD NA UCET,228,20740,POJISTNE,OP,64685678.0
11373,38,1998-04-05,VYDAJ,PREVOD NA UCET,228,33208,POJISTNE,OP,64685678.0
11392,38,1998-03-05,VYBER,VYBER,5896,20968,,,
11398,38,1998-01-05,VYDAJ,VYBER,16800,27031,,,
11399,38,1997-12-09,VYDAJ,VYBER,6600,47591,,,
11407,38,1998-01-12,VYDAJ,VYBER,1500,27212,,,
11408,38,1998-01-10,VYDAJ,VYBER,4800,28712,,,
11409,38,1998-01-21,VYDAJ,VYBER,3300,22212,,,
11412,38,1998-01-03,VYDAJ,VYBER,3900,43631,,,
11434,38,1997-12-31,VYDAJ,VYBER,30,47531,SLUZBY,,
11435,38,1998-01-31,VYDAJ,VYBER,30,22300,SLUZBY,,
11436,38,1998-02-28,VYDAJ,VYBER,30,26864,SLUZBY,,
11437,38,1998-03-31,VYDAJ,VYBER,30,29436,SLUZBY,,
11446,38,1997-09-07,PRIJEM,VKLAD,6600,21589,,,
11447,38,1997-10-07,VYDAJ,VYBER,2700,32858,,,
11448,38,1997-11-06,VYDAJ,VYBER,10700,36183,,,
11449,38,1997-12-06,VYDAJ,VYBER,15000,35229,,,
11450,38,1998-01-05,PRIJEM,VKLAD,200,43831,,,
11451,38,1998-02-04,PRIJEM,VKLAD,2000,24300,,,
11452,38,1998-03-06,PRIJEM,VKLAD,1900,22640,,,
11453,38,1998-04-05,PRIJEM,VKLAD,4000,33436,,,
19809,67,1994-10-19,PRIJEM,VKLAD,700,700,,,
19820,67,1994-11-05,PRIJEM,PREVOD Z UCTU,41490,42190,,GH,15195447.0
19821,67,1994-12-05,PRIJEM,PREVOD Z UCTU,62235,94283,,GH,15195447.0
19822,67,1995-01-05,PRIJEM,PREVOD Z UCTU,41490,101659,,GH,15195447.0
19823,67,1995-02-05,PRIJEM,PREVOD Z UCTU,41490,106609,,GH,15195447.0
19824,67,1995-03-05,PRIJEM,PREVOD Z UCTU,41490,107070,,GH,15195447.0
19825,67,1995-04-05,PRIJEM,PREVOD Z UCTU,41490,74327,,GH,15195447.0
19826,67,1995-05-05,PRIJEM,PREVOD Z UCTU,41490,86849,,GH,15195447.0
19827,67,1995-06-05,PRIJEM,PREVOD Z UCTU,62235,100152,,GH,15195447.0
19828,67,1995-07-05,PRIJEM,PREVOD Z UCTU,41490,59087,,GH,15195447.0
19829,67,1995-08-05,PRIJEM,PREVOD Z UCTU,41490,79760,,GH,15195447.0
19830,67,1995-09-05,PRIJEM,PREVOD Z UCTU,41490,73583,,GH,15195447.0
19831,67,1995-10-05,PRIJEM,PREVOD Z UCTU,41490,85228,,GH,15195447.0
19832,67,1995-11-05,PRIJEM,PREVOD Z UCTU,41490,85068,,GH,15195447.0
19833,67,1995-12-05,PRIJEM,PREVOD Z UCTU,62235,89069,,GH,15195447.0
19834,67,1996-01-05,PRIJEM,PREVOD Z UCTU,41490,82346,,GH,15195447.0
19835,67,1996-02-05,PRIJEM,PREVOD Z UCTU,41490,91307,,GH,15195447.0
19836,67,1996-03-05,PRIJEM,PREVOD Z UCTU,41490,65903,,GH,15195447.0
19837,67,1996-04-05,PRIJEM,PREVOD Z UCTU,41490,64131,,GH,15195447.0
19884,67,1995-03-26,VYDAJ,VYBER,6900,32632,,,0.0
19885,67,1995-03-25,VYDAJ,VYBER,7300,39532,,,0.0
19886,67,1995-05-21,VYDAJ,VYBER,8700,43111,,,0.0
19887,67,1995-05-31,VYDAJ,VYBER,5400,37917,,,0.0
19888,67,1995-06-27,VYDAJ,VYBER,5800,17414,,,0.0
19889,67,1995-08-10,VYDAJ,VYBER,6700,73060,,,0.0
19890,67,1995-09-04,VYDAJ,VYBER,5900,32093,,,0.0
19891,67,1995-10-13,VYDAJ,VYBER,8600,70235,,,0.0
19892,67,1995-11-04,VYDAJ,VYBER,5600,43578,,,0.0
19893,67,1995-12-15,VYDAJ,VYBER,7500,48931,,,0.0
19894,67,1996-01-04,VYDAJ,VYBER,8300,40856,,,0.0
19895,67,1996-02-11,VYDAJ,VYBER,7900,83407,,,0.0
19896,67,1996-03-10,VYDAJ,VYBER,8000,57903,,,0.0
19897,67,1996-04-15,VYDAJ,VYBER,4500,30793,,,0.0
19944,67,1995-03-12,VYDAJ,PREVOD NA UCET,6393,59277,SIPO,YZ,57342255.0
19945,67,1995-04-12,VYDAJ,PREVOD NA UCET,6393,67934,SIPO,YZ,57342255.0
19946,67,1995-05-12,VYDAJ,PREVOD NA UCET,6393,71756,SIPO,YZ,57342255.0
19947,67,1995-06-12,VYDAJ,PREVOD NA UCET,6393,53059,SIPO,YZ,57342255.0
19948,67,1995-07-12,VYDAJ,PREVOD NA UCET,6393,52694,SIPO,YZ,57342255.0
19949,67,1995-08-12,VYDAJ,PREVOD NA UCET,6393,66667,SIPO,YZ,57342255.0
19950,67,1995-09-12,VYDAJ,PREVOD NA UCET,6393,61490,SIPO,YZ,57342255.0
19951,67,1995-10-12,VYDAJ,PREVOD NA UCET,6393,78835,SIPO,YZ,57342255.0
19952,67,1995-11-12,VYDAJ,PREVOD NA UCET,6393,78675,SIPO,YZ,57342255.0
19953,67,1995-12-12,VYDAJ,PREVOD NA UCET,6393,82676,SIPO,YZ,57342255.0
19954,67,1996-01-12,VYDAJ,PREVOD NA UCET,6393,72237,SIPO,YZ,57342255.0
19955,67,1996-02-12,VYDAJ,PREVOD NA UCET,6393,42114,SIPO,YZ,57342255.0
19956,67,1996-03-12,VYDAJ,PREVOD NA UCET,6393,51510,SIPO,YZ,57342255.0
19957,67,1996-04-12,VYDAJ,PREVOD NA UCET,6393,35738,SIPO,YZ,57342255.0
20004,67,1995-03-13,VYDAJ,PREVOD NA UCET,445,58832, ,UV,59079301.0
20005,67,1995-04-13,VYDAJ,PREVOD NA UCET,445,67489, ,UV,59079301.0
20006,67,1995-05-13,VYDAJ,PREVOD NA UCET,445,71311, ,UV,59079301.0
20007,67,1995-06-13,VYDAJ,PREVOD NA UCET,445,52614, ,UV,59079301.0
20008,67,1995-07-13,VYDAJ,PREVOD NA UCET,445,52249, ,UV,59079301.0
20009,67,1995-08-13,VYDAJ,PREVOD NA UCET,445,66222, ,UV,59079301.0
20010,67,1995-09-13,VYDAJ,PREVOD NA UCET,445,61045, ,UV,59079301.0
20011,67,1995-10-13,VYDAJ,PREVOD NA UCET,445,69790, ,UV,59079301.0
20012,67,1995-11-13,VYDAJ,PREVOD NA UCET,445,78230, ,UV,59079301.0
20013,67,1995-12-13,VYDAJ,PREVOD NA UCET,445,56431, ,UV,59079301.0
20014,67,1996-01-13,VYDAJ,PREVOD NA UCET,445,49592, ,UV,59079301.0
20015,67,1996-02-13,VYDAJ,PREVOD NA UCET,445,41669, ,UV,59079301.0
20016,67,1996-03-13,VYDAJ,PREVOD NA UCET,445,37065, ,UV,59079301.0
20017,67,1996-04-13,VYDAJ,PREVOD NA UCET,445,35293, ,UV,59079301.0
20060,67,1996-01-10,VYBER,VYBER,3716,78630,,,
20061,67,1996-03-04,VYBER,VYBER,17427,24413,,,
20062,67,1996-03-20,VYBER,VYBER,14570,22495,,,
20066,67,1996-04-26,VYBER,VYBER,3303,23590,,,
20089,67,1995-12-02,VYDAJ,VYBER,7500,26834,,,
20099,67,1995-05-09,VYDAJ,VYBER,8700,78149,,,
20100,67,1995-11-18,VYDAJ,VYBER,12900,37130,,,
20101,67,1995-08-21,VYDAJ,VYBER,6900,37822,,,
20102,67,1995-09-06,VYDAJ,VYBER,5700,67883,,,
20103,67,1995-06-17,VYDAJ,VYBER,13500,23214,,,
20104,67,1995-11-21,VYDAJ,VYBER,3000,34130,,,
20108,67,1996-04-24,VYDAJ,VYBER,3900,26893,,,
20133,67,1995-03-31,VYDAJ,VYBER,15,32837,SLUZBY,,
20134,67,1995-04-30,VYDAJ,VYBER,15,45359,SLUZBY,,
20135,67,1995-05-31,VYDAJ,VYBER,15,43317,SLUZBY,,
20136,67,1995-06-30,VYDAJ,VYBER,15,17597,SLUZBY,,
20137,67,1995-07-31,VYDAJ,VYBER,15,38270,SLUZBY,,
20138,67,1995-08-31,VYDAJ,VYBER,15,37993,SLUZBY,,
20139,67,1995-09-30,VYDAJ,VYBER,15,43738,SLUZBY,,
20140,67,1995-10-31,VYDAJ,VYBER,15,49178,SLUZBY,,
20141,67,1995-11-30,VYDAJ,VYBER,15,34334,SLUZBY,,
20142,67,1995-12-31,VYDAJ,VYBER,15,49156,SLUZBY,,
20143,67,1996-01-31,VYDAJ,VYBER,15,49817,SLUZBY,,
20144,67,1996-02-29,VYDAJ,VYBER,15,41840,SLUZBY,,
20145,67,1996-03-31,VYDAJ,VYBER,15,22641,SLUZBY,,
20146,67,1996-04-30,VYDAJ,VYBER,15,23689,SLUZBY,,
20178,67,1994-11-18,VYDAJ,VYBER,10200,31990,,,
20179,67,1994-12-18,VYDAJ,VYBER,34300,59983,,,
20180,67,1995-01-17,VYDAJ,VYBER,36800,64859,,,
20181,67,1995-02-16,VYDAJ,VYBER,41300,65309,,,
20182,67,1995-03-05,VYDAJ,VYBER,41400,65670,,,
20183,67,1995-03-18,VYDAJ,VYBER,12000,46832,,,
20184,67,1995-04-17,VYDAJ,VYBER,22300,45189,,,
20185,67,1995-05-17,VYDAJ,VYBER,19500,51811,,,
20186,67,1995-06-05,VYDAJ,VYBER,40700,59452,,,
20187,67,1995-06-16,VYDAJ,VYBER,15900,36714,,,
20188,67,1995-07-16,VYDAJ,VYBER,14100,38149,,,
20189,67,1995-08-15,VYDAJ,VYBER,21500,44722,,,
20190,67,1995-09-14,VYDAJ,VYBER,17500,43545,,,
20191,67,1995-10-14,VYDAJ,VYBER,20800,48990,,,
20192,67,1995-11-13,VYDAJ,VYBER,28200,50030,,,
20193,67,1995-12-13,VYDAJ,VYBER,25800,56876,,,
20194,67,1996-01-12,VYDAJ,VYBER,22200,50037,,,
20195,67,1996-02-11,VYDAJ,VYBER,34900,48507,,,
20196,67,1996-03-12,VYDAJ,VYBER,14000,37510,,,
20197,67,1996-04-11,VYDAJ,VYBER,22000,42131,,,
3532728,67,1994-11-30,PRIJEM,,58,32048,UROK,,
3532729,67,1994-12-31,PRIJEM,,186,60169,UROK,,
3532730,67,1995-01-31,PRIJEM,,260,65119,UROK,,
3532731,67,1995-02-28,PRIJEM,,271,65580,UROK,,
3532732,67,1995-03-31,PRIJEM,,220,32852,UROK,,
3532733,67,1995-04-30,PRIJEM,,185,45374,UROK,,
3532734,67,1995-05-31,PRIJEM,,220,43331,UROK,,
3532735,67,1995-06-30,PRIJEM,,198,17611,UROK,,
3532736,67,1995-07-31,PRIJEM,,136,38285,UROK,,
3532737,67,1995-08-31,PRIJEM,,185,38007,UROK,,
3532738,67,1995-09-30,PRIJEM,,208,43752,UROK,,
3532739,67,1995-10-31,PRIJEM,,203,49193,UROK,,
3532740,67,1995-11-30,PRIJEM,,218,34348,UROK,,
3532741,67,1995-12-31,PRIJEM,,240,49171,UROK,,
3532742,67,1996-01-31,PRIJEM,,239,49831,UROK,,
3532743,67,1996-02-29,PRIJEM,,186,41855,UROK,,
3532744,67,1996-03-31,PRIJEM,,160,22655,UROK,,
3532745,67,1996-04-30,PRIJEM,,114,23704,UROK,,
29886,97,1996-05-05,PRIJEM,VKLAD,900,900,,,
29891,97,1996-05-14,PRIJEM,VKLAD,17928,18828,,,
29892,97,1996-06-14,PRIJEM,VKLAD,26892,50266,,,
29893,97,1996-07-14,PRIJEM,VKLAD,17928,54546,,,
29894,97,1996-08-14,PRIJEM,VKLAD,17928,60094,,,
29895,97,1996-09-14,PRIJEM,VKLAD,17928,59663,,,
29896,97,1996-10-14,PRIJEM,VKLAD,17928,56155,,,
29897,97,1996-11-14,PRIJEM,VKLAD,17928,51798,,,
29898,97,1996-12-14,PRIJEM,VKLAD,26892,38395,,,
29899,97,1997-01-14,PRIJEM,VKLAD,17928,36685,,,
29900,97,1997-02-14,PRIJEM,VKLAD,17928,36237,,,
29901,97,1997-03-14,PRIJEM,VKLAD,17928,30136,,,
29902,97,1997-04-14,PRIJEM,VKLAD,17928,36221,,,
29903,97,1997-05-14,PRIJEM,VKLAD,17928,40537,,,
29904,97,1997-06-14,PRIJEM,VKLAD,26892,55322,,,
29905,97,1997-07-14,PRIJEM,VKLAD,17928,46889,,,
29932,97,1996-10-10,VYDAJ,PREVOD NA UCET,1436,38227,SIPO,ST,69820374.0
29933,97,1996-11-10,VYDAJ,PREVOD NA UCET,1436,33870,SIPO,ST,69820374.0
29934,97,1996-12-10,VYDAJ,PREVOD NA UCET,1436,11503,SIPO,ST,69820374.0
29935,97,1997-01-10,VYDAJ,PREVOD NA UCET,1436,18757,SIPO,ST,69820374.0
29936,97,1997-02-10,VYDAJ,PREVOD NA UCET,1436,18309,SIPO,ST,69820374.0
29937,97,1997-03-10,VYDAJ,PREVOD NA UCET,1436,12208,SIPO,ST,69820374.0
29938,97,1997-04-10,VYDAJ,PREVOD NA UCET,1436,21653,SIPO,ST,69820374.0
29939,97,1997-05-10,VYDAJ,PREVOD NA UCET,1436,22609,SIPO,ST,69820374.0
29940,97,1997-06-10,VYDAJ,PREVOD NA UCET,1436,28430,SIPO,ST,69820374.0
29941,97,1997-07-10,VYDAJ,PREVOD NA UCET,1436,34961,SIPO,ST,69820374.0
29967,97,1996-09-14,VYDAJ,PREVOD NA UCET,2411,57252, ,CD,33796209.0
29968,97,1996-10-14,VYDAJ,PREVOD NA UCET,2411,53744, ,CD,33796209.0
29969,97,1996-11-14,VYDAJ,PREVOD NA UCET,2411,49387, ,CD,33796209.0
29970,97,1996-12-14,VYDAJ,PREVOD NA UCET,2411,35984, ,CD,33796209.0
29971,97,1997-01-14,VYDAJ,PREVOD NA UCET,2411,34274, ,CD,33796209.0
29972,97,1997-02-14,VYDAJ,PREVOD NA UCET,2411,33826, ,CD,33796209.0
29973,97,1997-03-14,VYDAJ,PREVOD NA UCET,2411,27725, ,CD,33796209.0
29974,97,1997-04-14,VYDAJ,PREVOD NA UCET,2411,33810, ,CD,33796209.0
29975,97,1997-05-14,VYDAJ,PREVOD NA UCET,2411,38126, ,CD,33796209.0
29976,97,1997-06-14,VYDAJ,PREVOD NA UCET,2411,52911, ,CD,33796209.0
29977,97,1997-07-14,VYDAJ,PREVOD NA UCET,2411,44478, ,CD,33796209.0
30004,97,1996-10-05,VYDAJ,PREVOD NA UCET,3,39678,POJISTNE,ST,83123987.0
30005,97,1996-11-05,VYDAJ,PREVOD NA UCET,3,35321,POJISTNE,ST,83123987.0
30006,97,1996-12-05,VYDAJ,PREVOD NA UCET,3,28454,POJISTNE,ST,83123987.0
30007,97,1997-01-05,VYDAJ,PREVOD NA UCET,3,25168,POJISTNE,ST,83123987.0
30008,97,1997-02-05,VYDAJ,PREVOD NA UCET,3,19760,POJISTNE,ST,83123987.0
30009,97,1997-03-05,VYDAJ,PREVOD NA UCET,3,13659,POJISTNE,ST,83123987.0
30010,97,1997-04-05,VYDAJ,PREVOD NA UCET,3,23104,POJISTNE,ST,83123987.0
30011,97,1997-05-05,VYDAJ,PREVOD NA UCET,3,24060,POJISTNE,ST,83123987.0
30012,97,1997-06-05,VYDAJ,PREVOD NA UCET,3,29881,POJISTNE,ST,83123987.0
30013,97,1997-07-05,VYDAJ,PREVOD NA UCET,3,36412,POJISTNE,ST,83123987.0
30014,97,1997-08-05,VYDAJ,PREVOD NA UCET,3,40531,POJISTNE,ST,83123987.0
30040,97,1996-10-07,VYDAJ,PREVOD NA UCET,15,39663, ,CD,94469666.0
30041,97,1996-11-07,VYDAJ,PREVOD NA UCET,15,35306, ,CD,94469666.0
30042,97,1996-12-07,VYDAJ,PREVOD NA UCET,15,24239, ,CD,94469666.0
30043,97,1997-01-07,VYDAJ,PREVOD NA UCET,15,25153, ,CD,94469666.0
30044,97,1997-02-07,VYDAJ,PREVOD NA UCET,15,19745, ,CD,94469666.0
30045,97,1997-03-07,VYDAJ,PREVOD NA UCET,15,13644, ,CD,94469666.0
30046,97,1997-04-07,VYDAJ,PREVOD NA UCET,15,23089, ,CD,94469666.0
30047,97,1997-05-07,VYDAJ,PREVOD NA UCET,15,24045, ,CD,94469666.0
30048,97,1997-06-07,VYDAJ,PREVOD NA UCET,15,29866, ,CD,94469666.0
30049,97,1997-07-07,VYDAJ,PREVOD NA UCET,15,36397, ,CD,94469666.0
30050,97,1997-08-07,VYDAJ,PREVOD NA UCET,15,40516, ,CD,94469666.0
30076,97,1996-10-18,VYDAJ,VYBER,6900,46844,,,0.0
30077,97,1996-11-26,VYDAJ,VYBER,8500,40887,,,0.0
30078,97,1996-12-09,VYDAJ,VYBER,11300,12939,,,0.0
30079,97,1997-01-19,VYDAJ,VYBER,11100,23174,,,0.0
30080,97,1997-02-19,VYDAJ,VYBER,8800,22386,,,0.0
30081,97,1997-02-24,VYDAJ,VYBER,7400,14986,,,0.0
30082,97,1997-04-14,VYDAJ,VYBER,6700,27110,,,0.0
30083,97,1997-05-16,VYDAJ,VYBER,8300,29826,,,0.0
30084,97,1997-06-20,VYDAJ,VYBER,8600,41671,,,0.0
30085,97,1997-07-11,VYDAJ,VYBER,6000,28961,,,0.0
30107,97,1997-01-08,VYDAJ,VYBER,4960,20193,,,
30109,97,1996-12-17,VYDAJ,VYBER,4320,31664,,,
30112,97,1996-12-06,VYDAJ,VYBER,4200,24254,,,
30116,97,1997-06-17,VYDAJ,VYBER,2640,50271,,,
30118,97,1997-04-10,VYDAJ,VYBER,3360,18293,,,
30119,97,1997-05-21,VYDAJ,VYBER,2640,27186,,,
30121,97,1997-04-17,VYDAJ,VYBER,1440,25670,,,
30122,97,1997-02-18,VYDAJ,VYBER,2640,31186,,,
30134,97,1996-09-30,VYDAJ,VYBER,15,57481,SLUZBY,,
30135,97,1996-10-31,VYDAJ,VYBER,15,47024,SLUZBY,,
30136,97,1996-11-30,VYDAJ,VYBER,15,41057,SLUZBY,,
30137,97,1996-12-31,VYDAJ,VYBER,15,25171,SLUZBY,,
30138,97,1997-01-31,VYDAJ,VYBER,15,19763,SLUZBY,,
30139,97,1997-02-28,VYDAJ,VYBER,15,15062,SLUZBY,,
30140,97,1997-03-31,VYDAJ,VYBER,15,27807,SLUZBY,,
30141,97,1997-04-30,VYDAJ,VYBER,15,24063,SLUZBY,,
30142,97,1997-05-31,VYDAJ,VYBER,15,29884,SLUZBY,,
30143,97,1997-06-30,VYDAJ,VYBER,15,36415,SLUZBY,,
30144,97,1997-07-31,VYDAJ,VYBER,15,40534,SLUZBY,,
30161,97,1996-06-04,PRIJEM,VKLAD,4500,23374,,,
30162,97,1996-07-04,VYDAJ,VYBER,13800,36618,,,
30163,97,1996-08-03,VYDAJ,VYBER,12600,42166,,,
30164,97,1996-09-02,VYDAJ,VYBER,18600,41735,,,
30165,97,1996-10-02,VYDAJ,VYBER,17800,39681,,,
30166,97,1996-11-01,VYDAJ,VYBER,11700,35324,,,
30167,97,1996-12-01,VYDAJ,VYBER,12600,28457,,,
30168,97,1996-12-31,VYDAJ,VYBER,6600,25186,,,
30169,97,1997-01-30,VYDAJ,VYBER,3500,19674,,,
30170,97,1997-03-01,VYDAJ,VYBER,1400,13662,,,
30171,97,1997-03-31,VYDAJ,VYBER,4700,23107,,,
30172,97,1997-04-30,VYDAJ,VYBER,1700,24077,,,
30173,97,1997-05-30,PRIJEM,VKLAD,2600,29786,,,
30174,97,1997-06-29,VYDAJ,VYBER,5400,36271,,,
30175,97,1997-07-29,VYDAJ,VYBER,4100,40378,,,
3533692,97,1996-05-31,PRIJEM,,46,18874,UROK,,
3533693,97,1996-06-30,PRIJEM,,153,50418,UROK,,
3533694,97,1996-07-31,PRIJEM,,220,54766,UROK,,
3533695,97,1996-08-31,PRIJEM,,241,60335,UROK,,
3533696,97,1996-09-30,PRIJEM,,244,57495,UROK,,
3533697,97,1996-10-31,PRIJEM,,195,47039,UROK,,
3533698,97,1996-11-30,PRIJEM,,184,41072,UROK,,
3533699,97,1996-12-31,PRIJEM,,122,31786,UROK,,
3533700,97,1997-01-31,PRIJEM,,103,19777,UROK,,
3533701,97,1997-02-28,PRIJEM,,91,15077,UROK,,
3533702,97,1997-03-31,PRIJEM,,96,27822,UROK,,
3533703,97,1997-04-30,PRIJEM,,108,25777,UROK,,
3533704,97,1997-05-31,PRIJEM,,112,29898,UROK,,
3533705,97,1997-06-30,PRIJEM,,159,36430,UROK,,
3533706,97,1997-07-31,PRIJEM,,171,40549,UROK,,
31998,103,1996-03-10,PRIJEM,VKLAD,1000,1000,,,
31999,103,1997-06-25,PRIJEM,VKLAD,8226,45253,,,
32000,103,1997-03-18,PRIJEM,VKLAD,8814,65747,,,
32001,103,1997-05-19,PRIJEM,VKLAD,38249,92609,,,
32002,103,1997-03-08,PRIJEM,VKLAD,47897,110433,,,
32003,103,1997-04-28,PRIJEM,VKLAD,19823,79734,,,
32004,103,1997-04-08,PRIJEM,VKLAD,15505,59911,,,
32005,103,1997-07-15,PRIJEM,VKLAD,29251,67730,,,
32006,103,1997-02-15,PRIJEM,VKLAD,18987,84644,,,
32007,103,1997-07-20,PRIJEM,VKLAD,48308,116038,,,
32008,103,1997-02-13,PRIJEM,VKLAD,34957,65657,,,
32009,103,1997-05-02,PRIJEM,VKLAD,7136,85860,,,
32038,103,1997-04-05,VYDAJ,VYBER,6900,44406,,,0.0
